Level,Description,SeriesRefSNDQ,Quarter,Weight, Amount 
Industry groups,Accommodation services,SG01RSC04B01GH2,2002Q3,0.018323018,836.0291797
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2002Q3,0.045338939,1787.598767
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2002Q3,0.040377586,1146.050352
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2002Q3,0.047566766,1975.016403
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2002Q3,0.058114812,2845.243928
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2002Q3,0.068209096,2340.139819
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2002Q3,0.067283309,3072.054888
Industry groups,Administrative and support services,SG01RSC04B01MN2,2002Q3,0.018885107,901.2652297
Industry groups,Local Government administration,SG01RSC04B01OO1,2002Q3,0.00365789,164.1620787
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2002Q3,0.033615909,1274.439275
Industry groups,Education and training,SG01RSC04B01PP1,2002Q3,0.041076777,2235.610124
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2002Q3,0.048720284,2163.46116
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2002Q3,0.016479263,688.8349846
Industry groups,Other services,SG01RSC04B01RS2,2002Q3,0.020224495,850.0731747
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2002Q3,0.070823658,2874.742615
Industry groups,Agriculture,SG01RSC04B01AA1,2002Q4,0.042538836,1991.52106
Industry groups,Forestry and logging,SG01RSC04B01AA2,2002Q4,0.007332183,283.4860076
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2002Q4,0.008659292,381.2461921
Industry groups,Mining,SG01RSC04B01BB1,2002Q4,0.010924895,654.6036023
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2002Q4,0.050451549,1740.584396
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2002Q4,0.006775442,231.3301456
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2002Q4,0.016419569,495.1391965
Industry groups,Printing,SG01RSC04B01CC4,2002Q4,0.005364746,211.4474858
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2002Q4,0.028507025,951.3078321
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2002Q4,0.005359098,213.1467824
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2002Q4,0.017016383,812.0807325
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2002Q4,0.021017819,930.3819685
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2002Q4,0.004606596,197.5508171
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2002Q4,0.027359518,1354.948816
Industry groups,Construction,SG01RSC04B01EE1,2002Q4,0.044775514,2095.295284
Industry groups,Wholesale trade,SG01RSC04B01FF1,2002Q4,0.053698333,2155.492261
Industry groups,Retail trade,SG01RSC04B01GH1,2002Q4,0.050496294,1695.470427
Industry groups,Accommodation services,SG01RSC04B01GH2,2002Q4,0.018323018,842.3229053
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2002Q4,0.045338939,1815.589837
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2002Q4,0.040377586,1157.060375
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2002Q4,0.047566766,1999.860863
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2002Q4,0.058114812,2868.282845
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2002Q4,0.068209096,2364.227634
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2002Q4,0.067283309,3102.971438
Industry groups,Administrative and support services,SG01RSC04B01MN2,2002Q4,0.018885107,925.7244184
Industry groups,Local Government administration,SG01RSC04B01OO1,2002Q4,0.00365789,163.9490347
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2002Q4,0.033615909,1262.25274
Industry groups,Education and training,SG01RSC04B01PP1,2002Q4,0.041076777,2256.125428
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2002Q4,0.048720284,2172.444267
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2002Q4,0.016479263,695.1893148
Industry groups,Other services,SG01RSC04B01RS2,2002Q4,0.020224495,854.5980341
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2002Q4,0.070823658,2927.028829
Industry groups,Agriculture,SG01RSC04B01AA1,2003Q1,0.042538836,2038.68021
Industry groups,Forestry and logging,SG01RSC04B01AA2,2003Q1,0.007332183,271.1636542
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2003Q1,0.008659292,370.9758336
Industry groups,Mining,SG01RSC04B01BB1,2003Q1,0.010924895,636.7521124
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2003Q1,0.050451549,1750.250714
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2003Q1,0.006775442,231.3407062
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2003Q1,0.016419569,494.5951316
Industry groups,Printing,SG01RSC04B01CC4,2003Q1,0.005364746,208.7996161
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2003Q1,0.028507025,909.0666105
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2003Q1,0.005359098,225.8151541
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2003Q1,0.017016383,850.7821184
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2003Q1,0.021017819,946.3570118
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2003Q1,0.004606596,198.581316
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2003Q1,0.027359518,1321.222991
Industry groups,Construction,SG01RSC04B01EE1,2003Q1,0.044775514,2136.411412
Industry groups,Wholesale trade,SG01RSC04B01FF1,2003Q1,0.053698333,2138.003777
Industry groups,Retail trade,SG01RSC04B01GH1,2003Q1,0.050496294,1701.279656
Industry groups,Accommodation services,SG01RSC04B01GH2,2003Q1,0.018323018,846.3740438
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2003Q1,0.045338939,1809.792495
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2003Q1,0.040377586,1187.552443
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2003Q1,0.047566766,2039.363798
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2003Q1,0.058114812,2907.985857
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2003Q1,0.068209096,2389.084553
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2003Q1,0.067283309,3170.016863
Industry groups,Administrative and support services,SG01RSC04B01MN2,2003Q1,0.018885107,940.8429954
Industry groups,Local Government administration,SG01RSC04B01OO1,2003Q1,0.00365789,168.1675634
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2003Q1,0.033615909,1258.500619
Industry groups,Education and training,SG01RSC04B01PP1,2003Q1,0.041076777,2270.956515
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2003Q1,0.048720284,2202.395748
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2003Q1,0.016479263,713.9820025
Industry groups,Other services,SG01RSC04B01RS2,2003Q1,0.020224495,859.3271659
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2003Q1,0.070823658,2967.466919
Industry groups,Agriculture,SG01RSC04B01AA1,2003Q2,0.043259066,2134.416158
Industry groups,Forestry and logging,SG01RSC04B01AA2,2003Q2,0.005613036,265.488835
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2003Q2,0.008418124,384.1494323
Industry groups,Mining,SG01RSC04B01BB1,2003Q2,0.009164581,578.7612476
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2003Q2,0.046838514,1699.024391
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2003Q2,0.006126959,224.7387944
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2003Q2,0.014586207,483.0230702
Industry groups,Printing,SG01RSC04B01CC4,2003Q2,0.005256267,206.962709
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2003Q2,0.025729324,897.454594
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2003Q2,0.005423138,220.1563996
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2003Q2,0.017644508,862.4537538
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2003Q2,0.021068783,956.0965488
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2003Q2,0.004504369,199.3152941
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2003Q2,0.029137829,1286.268516
Industry groups,Construction,SG01RSC04B01EE1,2003Q2,0.047099987,2118.823951
Industry groups,Wholesale trade,SG01RSC04B01FF1,2003Q2,0.054892808,2177.906693
Industry groups,Retail trade,SG01RSC04B01GH1,2003Q2,0.049838329,1730.68476
Industry groups,Accommodation services,SG01RSC04B01GH2,2003Q2,0.019598323,850.6968799
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2003Q2,0.045575901,1804.535182
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2003Q2,0.039787531,1171.790373
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2003Q2,0.050442744,2087.242766
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2003Q2,0.05979552,2957.208283
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2003Q2,0.068093388,2415.213848
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2003Q2,0.066930759,3148.63495
Industry groups,Administrative and support services,SG01RSC04B01MN2,2003Q2,0.018915193,929.2517742
Industry groups,Local Government administration,SG01RSC04B01OO1,2003Q2,0.003593879,172.7009974
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2003Q2,0.033153821,1269.943779
Industry groups,Education and training,SG01RSC04B01PP1,2003Q2,0.041827366,2280.821006
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2003Q2,0.049788744,2255.304437
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2003Q2,0.016708448,714.958236
Industry groups,Other services,SG01RSC04B01RS2,2003Q2,0.020110561,871.2922348
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2003Q2,0.071075993,3029.44441
Industry groups,Agriculture,SG01RSC04B01AA1,2003Q3,0.043259066,2303.894906
Industry groups,Forestry and logging,SG01RSC04B01AA2,2003Q3,0.005613036,248.6422505
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2003Q3,0.008418124,408.5519565
Industry groups,Mining,SG01RSC04B01BB1,2003Q3,0.009164581,603.9602678
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2003Q3,0.046838514,1721.786637
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2003Q3,0.006126959,218.2225209
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2003Q3,0.014586207,493.2825792
Industry groups,Printing,SG01RSC04B01CC4,2003Q3,0.005256267,219.872882
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2003Q3,0.025729324,919.7426671
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2003Q3,0.005423138,228.1950261
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2003Q3,0.017644508,863.6267185
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2003Q3,0.021068783,943.8347548
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2003Q3,0.004504369,211.1738023
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2003Q3,0.029137829,1356.853857
Industry groups,Construction,SG01RSC04B01EE1,2003Q3,0.047099987,2245.097369
Industry groups,Wholesale trade,SG01RSC04B01FF1,2003Q3,0.054892808,2266.719863
Industry groups,Retail trade,SG01RSC04B01GH1,2003Q3,0.049838329,1772.746581
Industry groups,Accommodation services,SG01RSC04B01GH2,2003Q3,0.019598323,853.662513
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2003Q3,0.045575901,1805.62027
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2003Q3,0.039787531,1224.765245
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2003Q3,0.050442744,2131.58047
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2003Q3,0.05979552,3007.85555
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2003Q3,0.068093388,2439.003989
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2003Q3,0.066930759,3151.194816
Industry groups,Administrative and support services,SG01RSC04B01MN2,2003Q3,0.018915193,932.5599104
Industry groups,Local Government administration,SG01RSC04B01OO1,2003Q3,0.003593879,172.6316131
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2003Q3,0.033153821,1305.54477
Industry groups,Education and training,SG01RSC04B01PP1,2003Q3,0.041827366,2287.038096
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2003Q3,0.049788744,2295.690265
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2003Q3,0.016708448,709.9316142
Industry groups,Other services,SG01RSC04B01RS2,2003Q3,0.020110561,883.5294615
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2003Q3,0.071075993,3084.064635
Industry groups,Agriculture,SG01RSC04B01AA1,2003Q4,0.043259066,2355.690424
Industry groups,Forestry and logging,SG01RSC04B01AA2,2003Q4,0.005613036,239.6852471
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2003Q4,0.008418124,406.8959965
Industry groups,Mining,SG01RSC04B01BB1,2003Q4,0.009164581,529.4177503
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2003Q4,0.046838514,1772.790618
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2003Q4,0.006126959,217.3678647
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2003Q4,0.014586207,500.8837993
Industry groups,Printing,SG01RSC04B01CC4,2003Q4,0.005256267,215.4943415
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2003Q4,0.025729324,921.8615748
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2003Q4,0.005423138,238.0954074
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2003Q4,0.017644508,867.1016421
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2003Q4,0.021068783,958.8996262
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2003Q4,0.004504369,208.9057474
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2003Q4,0.029137829,1387.870909
Industry groups,Construction,SG01RSC04B01EE1,2003Q4,0.047099987,2249.054216
Industry groups,Wholesale trade,SG01RSC04B01FF1,2003Q4,0.054892808,2342.269837
Industry groups,Retail trade,SG01RSC04B01GH1,2003Q4,0.049838329,1824.191262
Industry groups,Accommodation services,SG01RSC04B01GH2,2003Q4,0.019598323,848.0465137
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2003Q4,0.045575901,1872.580986
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2003Q4,0.039787531,1214.508567
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2003Q4,0.050442744,2179.231224
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2003Q4,0.05979552,3033.937835
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2003Q4,0.068093388,2465.095624
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2003Q4,0.066930759,3150.211055
Industry groups,Administrative and support services,SG01RSC04B01MN2,2003Q4,0.018915193,945.4243809
Industry groups,Local Government administration,SG01RSC04B01OO1,2003Q4,0.003593879,179.5873733
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2003Q4,0.033153821,1345.87646
Industry groups,Education and training,SG01RSC04B01PP1,2003Q4,0.041827366,2289.607412
